,case_id,activity,timestamp,date,resource,group,ct,at,tt,case_start,case_end,case_duration_days
1812,1-517828743,Queued-Awaiting Assignment,2011-04-18 20:54:06,2011-04-18,Carolyn,Org line G3,Medium impact,,Mon,2011-04-18 19:16:21,2012-01-30 21:58:41,287
1813,1-517828743,Accepted-In Progress,2011-04-18 21:19:38,2011-04-18,Padmanabha,Org line G3,Medium impact,,Mon,2011-04-18 19:16:21,2012-01-30 21:58:41,287
1814,1-517828743,Accepted-Assigned,2011-04-18 21:19:46,2011-04-18,Carolyn,Org line G3,Medium impact,,Mon,2011-04-18 19:16:21,2012-01-30 21:58:41,287
1190,1-423751353,Accepted-In Progress,2011-04-18 23:00:15,2011-04-18,Y,Org line A2,Medium impact,,Mon,2010-11-24 21:31:32,2012-02-04 22:26:48,437
1191,1-423751353,Queued-Awaiting Assignment,2011-04-18 23:01:38,2011-04-18,Carolyn,Org line G3,Medium impact,,Mon,2010-11-24 21:31:32,2012-02-04 22:26:48,437
1192,1-423751353,Accepted-In Progress,2011-04-19 01:04:51,2011-04-19,Padmanabha,Org line G3,Medium impact,,Tue,2010-11-24 21:31:32,2012-02-04 22:26:48,437
1193,1-423751353,Accepted-Assigned,2011-04-19 01:04:58,2011-04-19,Carolyn,Org line G3,Medium impact,,Tue,2010-11-24 21:31:32,2012-02-04 22:26:48,437
1817,1-518362551,Accepted-In Progress,2011-04-19 17:09:38,2011-04-19,Carolyn,Org line G3,Medium impact,,Tue,2011-04-19 17:09:38,2012-01-13 21:27:18,269
1818,1-518362551,Queued-Awaiting Assignment,2011-04-19 17:14:20,2011-04-19,Carolyn,Org line G3,Medium impact,,Tue,2011-04-19 17:09:38,2012-01-13 21:27:18,269
1819,1-518362551,Accepted-In Progress,2011-04-19 19:45:54,2011-04-19,Padmanabha,Org line G3,Medium impact,,Tue,2011-04-19 17:09:38,2012-01-13 21:27:18,269
1820,1-518362551,Accepted-Assigned,2011-04-19 19:46:02,2011-04-19,Carolyn,Org line G3,Medium impact,,Tue,2011-04-19 17:09:38,2012-01-13 21:27:18,269
814,1-388028918,Accepted-Wait,2011-04-19 20:57:10,2011-04-19,Jayalakshmi,Org line A2,Medium impact,,Tue,2010-07-26 18:55:31,2012-01-31 00:45:01,553
880,1-390819078,Accepted-Wait,2011-04-19 20:57:14,2011-04-19,Jayalakshmi,Org line A2,Medium impact,,Tue,2010-08-11 22:41:13,2012-01-31 18:36:40,537
1521,1-498324124,Accepted-Assigned,2011-04-19 22:41:04,2011-04-19,Michal,Org line A2,Low impact,,Tue,2011-02-17 01:40:03,2012-01-19 00:02:50,335
1522,1-498324124,Accepted-Wait,2011-04-20 01:06:09,2011-04-20,Leszek,Org line A2,Low impact,,Wed,2011-02-17 01:40:03,2012-01-19 00:02:50,335
1823,1-519020627,Accepted-In Progress,2011-04-20 20:22:30,2011-04-20,Gilles,Org line C,Low impact,,Wed,2011-04-20 20:22:30,2012-04-18 23:18:29,364
1830,1-519065883,Accepted-In Progress,2011-04-20 22:17:23,2011-04-20,Anil,Org line A2,Low impact,,Wed,2011-04-20 22:17:23,2012-04-13 18:18:02,358
1831,1-519065883,Accepted-In Progress,2011-04-20 22:37:02,2011-04-20,Anil,Org line A2,Low impact,,Wed,2011-04-20 22:17:23,2012-04-13 18:18:02,358
1832,1-519065883,Queued-Awaiting Assignment,2011-04-20 22:38:15,2011-04-20,Linda,Org line A2,Low impact,,Wed,2011-04-20 22:17:23,2012-04-13 18:18:02,358
1825,1-519054737,Accepted-In Progress,2011-04-20 22:59:00,2011-04-20,Johan,Org line C,Medium impact,,Wed,2011-04-20 22:59:00,2012-04-20 19:41:33,365
1839,1-519085985,Accepted-In Progress,2011-04-20 23:18:07,2011-04-20,Carolyn,Org line G3,Medium impact,,Wed,2011-04-20 23:18:07,2012-02-07 06:48:29,292
1840,1-519085985,Queued-Awaiting Assignment,2011-04-20 23:21:54,2011-04-20,Carolyn,Org line G3,Medium impact,,Wed,2011-04-20 23:18:07,2012-02-07 06:48:29,292
1852,1-519147007,Accepted-In Progress,2011-04-21 01:02:07,2011-04-21,Linda,Org line A2,Low impact,,Thu,2011-04-21 01:02:07,2012-04-05 01:31:01,350
1856,1-519167681,Accepted-In Progress,2011-04-21 01:10:15,2011-04-21,Valdir,Org line B,High impact,,Thu,2011-04-21 01:10:15,2012-02-01 21:49:50,286
1853,1-519147007,Queued-Awaiting Assignment,2011-04-21 01:28:45,2011-04-21,Linda,Org line A2,Low impact,,Thu,2011-04-21 01:02:07,2012-04-05 01:31:01,350
1875,1-519386144,Accepted-In Progress,2011-04-21 17:37:44,2011-04-21,Veronique,Org line A2,High impact,,Thu,2011-04-21 17:37:44,2012-01-12 20:44:59,266
1841,1-519085985,Accepted-In Progress,2011-04-21 20:19:11,2011-04-21,Padmanabha,Org line G3,Medium impact,,Thu,2011-04-20 23:18:07,2012-02-07 06:48:29,292
1842,1-519085985,Accepted-Assigned,2011-04-21 20:19:25,2011-04-21,Carolyn,Org line G3,Medium impact,,Thu,2011-04-20 23:18:07,2012-02-07 06:48:29,292
1843,1-519085985,Queued-Awaiting Assignment,2011-04-22 20:39:46,2011-04-22,Hannes,Org line A2,Medium impact,,Fri,2011-04-20 23:18:07,2012-02-07 06:48:29,292
1796,1-517399487,Queued-Awaiting Assignment,2011-04-22 20:40:38,2011-04-22,Hannes,Org line A2,Medium impact,,Fri,2011-04-15 22:31:45,2012-02-07 07:07:41,297
1844,1-519085985,Accepted-Assigned,2011-04-22 20:42:02,2011-04-22,Y,Org line A2,Medium impact,,Fri,2011-04-20 23:18:07,2012-02-07 06:48:29,292
1797,1-517399487,Accepted-Assigned,2011-04-22 20:42:25,2011-04-22,Y,Org line A2,Medium impact,,Fri,2011-04-15 22:31:45,2012-02-07 07:07:41,297
1877,1-520127960,Accepted-In Progress,2011-04-25 14:46:33,2011-04-25,Per,Org line G4,High impact,,Mon,2011-04-25 14:46:33,2012-01-26 20:31:40,276
1878,1-520127960,Accepted-Assigned,2011-04-25 14:48:34,2011-04-25,Per,Org line G4,High impact,,Mon,2011-04-25 14:46:33,2012-01-26 20:31:40,276
1798,1-517399487,Accepted-Assigned,2011-04-25 22:43:59,2011-04-25,Jayalakshmi,Org line A2,Medium impact,,Mon,2011-04-15 22:31:45,2012-02-07 07:07:41,297
1845,1-519085985,Accepted-Assigned,2011-04-25 22:44:07,2011-04-25,Jayalakshmi,Org line A2,Medium impact,,Mon,2011-04-20 23:18:07,2012-02-07 06:48:29,292
1880,1-520234084,Accepted-In Progress,2011-04-26 02:18:25,2011-04-26,Carolyn,Org line G3,Medium impact,,Tue,2011-04-26 02:18:25,2012-01-31 01:00:57,279
1881,1-520234084,Queued-Awaiting Assignment,2011-04-26 02:19:30,2011-04-26,Carolyn,Org line G3,Medium impact,,Tue,2011-04-26 02:18:25,2012-01-31 01:00:57,279
1882,1-520234084,Accepted-In Progress,2011-04-26 02:27:12,2011-04-26,Padmanabha,Org line G3,Medium impact,,Tue,2011-04-26 02:18:25,2012-01-31 01:00:57,279
1883,1-520234084,Accepted-Assigned,2011-04-26 02:27:18,2011-04-26,Carolyn,Org line G3,Medium impact,,Tue,2011-04-26 02:18:25,2012-01-31 01:00:57,279
1886,1-520705880,Accepted-In Progress,2011-04-27 01:44:41,2011-04-27,Tomas,Org line A2,High impact,,Wed,2011-04-27 01:44:41,2012-05-29 18:18:46,398
1889,1-521122392,Accepted-In Progress,2011-04-27 22:24:33,2011-04-27,Carolyn,Org line G3,Medium impact,,Wed,2011-04-27 22:24:33,2012-02-07 06:28:23,285
1890,1-521122392,Queued-Awaiting Assignment,2011-04-27 22:31:57,2011-04-27,Carolyn,Org line G3,Medium impact,,Wed,2011-04-27 22:24:33,2012-02-07 06:28:23,285
1891,1-521122392,Accepted-In Progress,2011-04-27 22:55:20,2011-04-27,Padmanabha,Org line G3,Medium impact,,Wed,2011-04-27 22:24:33,2012-02-07 06:28:23,285
1892,1-521122392,Accepted-Assigned,2011-04-27 22:55:30,2011-04-27,Carolyn,Org line G3,Medium impact,,Wed,2011-04-27 22:24:33,2012-02-07 06:28:23,285
1846,1-519085985,Accepted-Wait,2011-04-27 23:28:55,2011-04-27,Jayalakshmi,Org line A2,Medium impact,,Wed,2011-04-20 23:18:07,2012-02-07 06:48:29,292
1799,1-517399487,Accepted-Wait,2011-04-27 23:29:01,2011-04-27,Jayalakshmi,Org line A2,Medium impact,,Wed,2011-04-15 22:31:45,2012-02-07 07:07:41,297
1251,1-427955007,Accepted-Wait,2011-04-28 16:46:03,2011-04-28,Roland,Org line G4,Medium impact,,Thu,2010-12-07 23:24:36,2012-01-26 19:47:59,414
1895,1-521431857,Accepted-In Progress,2011-04-28 19:49:58,2011-04-28,Carolyn,Org line G3,Medium impact,,Thu,2011-04-28 19:49:58,2012-01-31 07:01:30,277
1896,1-521431857,Queued-Awaiting Assignment,2011-04-28 19:54:58,2011-04-28,Carolyn,Org line G3,Medium impact,,Thu,2011-04-28 19:49:58,2012-01-31 07:01:30,277
1897,1-521431857,Accepted-In Progress,2011-04-28 19:59:18,2011-04-28,Padmanabha,Org line G3,Medium impact,,Thu,2011-04-28 19:49:58,2012-01-31 07:01:30,277
1898,1-521431857,Accepted-Assigned,2011-04-28 19:59:26,2011-04-28,Carolyn,Org line G3,Medium impact,,Thu,2011-04-28 19:49:58,2012-01-31 07:01:30,277
881,1-390819078,Queued-Awaiting Assignment,2011-04-28 22:16:11,2011-04-28,Carolyn,Org line G3,Medium impact,,Thu,2010-08-11 22:41:13,2012-01-31 18:36:40,537
1901,1-521555370,Accepted-In Progress,2011-04-28 22:48:40,2011-04-28,Aleksandra,Org line A2,Medium impact,,Thu,2011-04-28 22:48:40,2012-02-27 18:11:09,304
1903,1-521628291,Accepted-In Progress,2011-04-29 00:29:42,2011-04-29,Piotr,Org line A2,Medium impact,,Fri,2011-04-29 00:29:42,2012-05-30 01:02:34,397
882,1-390819078,Accepted-In Progress,2011-04-29 01:43:47,2011-04-29,Padmanabha,Org line G3,Medium impact,,Fri,2010-08-11 22:41:13,2012-01-31 18:36:40,537
883,1-390819078,Accepted-Assigned,2011-04-29 01:43:54,2011-04-29,Carolyn,Org line G3,Medium impact,,Fri,2010-08-11 22:41:13,2012-01-31 18:36:40,537
1833,1-519065883,Accepted-In Progress,2011-04-29 16:36:38,2011-04-29,Linda,Org line A2,Low impact,,Fri,2011-04-20 22:17:23,2012-04-13 18:18:02,358
1854,1-519147007,Accepted-In Progress,2011-04-29 16:37:01,2011-04-29,Linda,Org line A2,Low impact,,Fri,2011-04-21 01:02:07,2012-04-05 01:31:01,350
1800,1-517399487,Queued-Awaiting Assignment,2011-04-29 17:42:18,2011-04-29,Carolyn,Org line G3,Medium impact,,Fri,2011-04-15 22:31:45,2012-02-07 07:07:41,297
1847,1-519085985,Queued-Awaiting Assignment,2011-04-29 17:42:30,2011-04-29,Carolyn,Org line G3,Medium impact,,Fri,2011-04-20 23:18:07,2012-02-07 06:48:29,292
1848,1-519085985,Accepted-In Progress,2011-04-29 21:42:45,2011-04-29,Padmanabha,Org line G3,Medium impact,,Fri,2011-04-20 23:18:07,2012-02-07 06:48:29,292
1849,1-519085985,Accepted-Assigned,2011-04-29 21:42:52,2011-04-29,Carolyn,Org line G3,Medium impact,,Fri,2011-04-20 23:18:07,2012-02-07 06:48:29,292
1801,1-517399487,Accepted-In Progress,2011-04-29 21:44:42,2011-04-29,Padmanabha,Org line G3,Medium impact,,Fri,2011-04-15 22:31:45,2012-02-07 07:07:41,297
1802,1-517399487,Accepted-Assigned,2011-04-29 21:44:49,2011-04-29,Carolyn,Org line G3,Medium impact,,Fri,2011-04-15 22:31:45,2012-02-07 07:07:41,297
1905,1-522222222,Accepted-In Progress,2011-05-02 17:45:31,2011-05-02,Erik,Org line G4,Low impact,,Mon,2011-05-02 17:45:31,2012-02-27 23:31:45,301
1907,1-522460624,Accepted-In Progress,2011-05-03 15:29:33,2011-05-03,Jonas,Org line C,Major impact,,Tue,2011-05-03 15:29:33,2012-01-11 17:32:11,253
1908,1-522460624,Queued-Awaiting Assignment,2011-05-03 15:31:51,2011-05-03,Jonas,Org line C,Major impact,,Tue,2011-05-03 15:29:33,2012-01-11 17:32:11,253
1418,1-454389870,Accepted-Assigned,2011-05-03 17:37:30,2011-05-03,Per,Org line C,Medium impact,,Tue,2011-01-26 19:09:40,2012-05-07 20:24:46,467
764,1-384097130,Accepted-Assigned,2011-05-03 19:39:43,2011-05-03,Mattias,Org line C,Medium impact,,Tue,2010-07-02 21:43:45,2012-02-18 01:27:41,595
1913,1-522734472,Accepted-In Progress,2011-05-04 01:14:07,2011-05-04,Carolyn,Org line G3,Medium impact,,Wed,2011-05-04 01:14:07,2012-02-07 06:37:18,279
1914,1-522734472,Queued-Awaiting Assignment,2011-05-04 01:16:39,2011-05-04,Carolyn,Org line G3,Medium impact,,Wed,2011-05-04 01:14:07,2012-02-07 06:37:18,279
1915,1-522734472,Accepted-In Progress,2011-05-04 14:46:05,2011-05-04,Padmanabha,Org line G3,Medium impact,,Wed,2011-05-04 01:14:07,2012-02-07 06:37:18,279
1916,1-522734472,Accepted-Assigned,2011-05-04 14:46:17,2011-05-04,Carolyn,Org line G3,Medium impact,,Wed,2011-05-04 01:14:07,2012-02-07 06:37:18,279
1834,1-519065883,Accepted-In Progress,2011-05-04 16:00:48,2011-05-04,Anil,Org line A2,Low impact,,Wed,2011-04-20 22:17:23,2012-04-13 18:18:02,358
1835,1-519065883,Queued-Awaiting Assignment,2011-05-04 16:02:37,2011-05-04,Linda,Org line A2,Low impact,,Wed,2011-04-20 22:17:23,2012-04-13 18:18:02,358
1576,1-502353485,Accepted-Wait,2011-05-04 16:18:17,2011-05-04,Eric,Org line G4,High impact,,Wed,2011-02-23 19:17:42,2012-03-07 21:28:01,378
1382,1-438526021,Accepted-Wait,2011-05-04 16:20:36,2011-05-04,Eric,Org line G4,Medium impact,,Wed,2011-01-13 01:59:25,2012-01-09 19:16:26,361
1590,1-504048859,Accepted-Wait,2011-05-04 16:21:13,2011-05-04,Eric,Org line G4,Medium impact,,Wed,2011-02-26 04:01:03,2012-01-09 19:20:18,317
1219,1-424243405,Accepted-Wait,2011-05-04 16:24:58,2011-05-04,Eric,Org line G4,Medium impact,,Wed,2010-11-25 20:34:35,2012-02-15 06:05:03,446
1390,1-439863114,Accepted-Wait,2011-05-04 16:27:15,2011-05-04,Eric,Org line G4,Low impact,,Wed,2011-01-14 22:39:54,2012-01-09 19:30:57,359
1584,1-502769178,Accepted-Wait,2011-05-04 18:05:50,2011-05-04,Joakim,Org line G4,Medium impact,,Wed,2011-02-24 02:45:04,2012-01-25 20:20:10,335
1836,1-519065883,Accepted-In Progress,2011-05-04 19:08:13,2011-05-04,Linda,Org line A2,Low impact,,Wed,2011-04-20 22:17:23,2012-04-13 18:18:02,358
1919,1-522949376,Accepted-In Progress,2011-05-04 19:53:03,2011-05-04,Arun,Org line A2,Medium impact,,Wed,2011-05-04 19:53:03,2012-01-11 23:34:26,252
1926,1-523027945,Accepted-In Progress,2011-05-04 22:57:47,2011-05-04,Michael,Org line A2,Medium impact,,Wed,2011-05-04 22:57:47,2012-04-25 21:55:34,356
1929,1-523069229,Accepted-In Progress,2011-05-05 00:57:51,2011-05-05,Carolyn,Org line G3,Medium impact,,Thu,2011-05-05 00:57:51,2012-01-30 21:54:47,270
1930,1-523069229,Accepted-In Progress,2011-05-05 01:08:09,2011-05-05,Carolyn,Org line G3,Medium impact,,Thu,2011-05-05 00:57:51,2012-01-30 21:54:47,270
1933,1-523311541,Accepted-In Progress,2011-05-05 19:25:29,2011-05-05,Carolyn,Org line G3,Medium impact,,Thu,2011-05-05 19:25:29,2012-02-07 02:00:04,277
1934,1-523311541,Queued-Awaiting Assignment,2011-05-05 20:06:48,2011-05-05,Carolyn,Org line G3,Medium impact,,Thu,2011-05-05 19:25:29,2012-02-07 02:00:04,277
1935,1-523311541,Accepted-In Progress,2011-05-05 20:22:56,2011-05-05,Padmanabha,Org line G3,Medium impact,,Thu,2011-05-05 19:25:29,2012-02-07 02:00:04,277
1936,1-523311541,Accepted-Assigned,2011-05-05 20:23:27,2011-05-05,Carolyn,Org line G3,Medium impact,,Thu,2011-05-05 19:25:29,2012-02-07 02:00:04,277
1945,1-523392191,Accepted-In Progress,2011-05-05 22:28:19,2011-05-05,Carolyn,Org line G3,Medium impact,,Thu,2011-05-05 22:28:19,2012-02-16 00:27:34,286
1946,1-523392191,Queued-Awaiting Assignment,2011-05-05 22:30:57,2011-05-05,Carolyn,Org line G3,Medium impact,,Thu,2011-05-05 22:28:19,2012-02-16 00:27:34,286
1939,1-523361887,Accepted-In Progress,2011-05-05 22:59:01,2011-05-05,Carolyn,Org line G3,Medium impact,,Thu,2011-05-05 22:59:01,2012-02-07 01:25:20,277
1940,1-523361887,Queued-Awaiting Assignment,2011-05-05 23:11:39,2011-05-05,Carolyn,Org line G3,Medium impact,,Thu,2011-05-05 22:59:01,2012-02-07 01:25:20,277
1194,1-423751353,Queued-Awaiting Assignment,2011-05-06 14:45:59,2011-05-06,Hannes,Org line A2,Medium impact,,Fri,2010-11-24 21:31:32,2012-02-04 22:26:48,437
1195,1-423751353,Accepted-In Progress,2011-05-06 14:46:29,2011-05-06,Padmanabha,Org line G3,Medium impact,,Fri,2010-11-24 21:31:32,2012-02-04 22:26:48,437
1196,1-423751353,Accepted-In Progress,2011-05-06 14:47:45,2011-05-06,Hannes,Org line A2,Medium impact,,Fri,2010-11-24 21:31:32,2012-02-04 22:26:48,437
1197,1-423751353,Accepted-In Progress,2011-05-06 14:48:03,2011-05-06,Padmanabha,Org line A2,Medium impact,,Fri,2010-11-24 21:31:32,2012-02-04 22:26:48,437
1198,1-423751353,Accepted-Assigned,2011-05-06 14:50:21,2011-05-06,Jayalakshmi,Org line A2,Medium impact,,Fri,2010-11-24 21:31:32,2012-02-04 22:26:48,437
1947,1-523392191,Accepted-In Progress,2011-05-06 15:01:15,2011-05-06,Padmanabha,Org line G3,Medium impact,,Fri,2011-05-05 22:28:19,2012-02-16 00:27:34,286
1948,1-523392191,Accepted-Assigned,2011-05-06 15:01:21,2011-05-06,Carolyn,Org line G3,Medium impact,,Fri,2011-05-05 22:28:19,2012-02-16 00:27:34,286
1941,1-523361887,Accepted-In Progress,2011-05-06 15:04:03,2011-05-06,Padmanabha,Org line G3,Medium impact,,Fri,2011-05-05 22:59:01,2012-02-07 01:25:20,277
1942,1-523361887,Accepted-Assigned,2011-05-06 15:04:09,2011-05-06,Carolyn,Org line G3,Medium impact,,Fri,2011-05-05 22:59:01,2012-02-07 01:25:20,277
1951,1-523637826,Accepted-In Progress,2011-05-06 20:18:49,2011-05-06,Mikael,Org line A2,Medium impact,,Fri,2011-05-06 20:18:49,2012-02-29 23:40:19,299
1199,1-423751353,Accepted-Assigned,2011-05-09 16:21:40,2011-05-09,Y,Org line A2,Medium impact,,Mon,2010-11-24 21:31:32,2012-02-04 22:26:48,437
1953,1-524169663,Accepted-In Progress,2011-05-09 23:23:45,2011-05-09,Mårten,Org line C,Low impact,,Mon,2011-05-09 23:23:45,2012-01-30 21:35:20,265
1954,1-524169663,Accepted-In Progress,2011-05-09 23:29:28,2011-05-09,Mårten,Org line C,Low impact,,Mon,2011-05-09 23:23:45,2012-01-30 21:35:20,265
1955,1-524169663,Accepted-In Progress,2011-05-09 23:50:50,2011-05-09,Mårten,Org line C,Low impact,,Mon,2011-05-09 23:23:45,2012-01-30 21:35:20,265
1956,1-524169663,Queued-Awaiting Assignment,2011-05-09 23:56:50,2011-05-09,Mårten,Org line C,Low impact,,Mon,2011-05-09 23:23:45,2012-01-30 21:35:20,265
1957,1-524169663,Queued-Awaiting Assignment,2011-05-10 00:02:06,2011-05-10,Peter,Org line C,Low impact,,Tue,2011-05-09 23:23:45,2012-01-30 21:35:20,265
1965,1-524356958,Accepted-In Progress,2011-05-10 15:37:04,2011-05-10,Eric,Org line G4,Medium impact,,Tue,2011-05-10 15:37:04,2012-01-09 19:28:28,244
1966,1-524356958,Accepted-Wait,2011-05-10 15:37:21,2011-05-10,Eric,Org line G4,Medium impact,,Tue,2011-05-10 15:37:04,2012-01-09 19:28:28,244
1963,1-524328647,Accepted-In Progress,2011-05-10 16:56:45,2011-05-10,Ioannis,Org line V2,Medium impact,,Tue,2011-05-10 16:56:45,2012-02-22 00:32:02,287
1969,1-524375607,Accepted-Assigned,2011-05-10 18:25:34,2011-05-10,Stefan,Org line C,Medium impact,,Tue,2011-05-10 18:25:34,2012-04-11 01:19:54,336
1958,1-524169663,Accepted-In Progress,2011-05-11 18:39:36,2011-05-11,Peter,Org line C,Low impact,,Wed,2011-05-09 23:23:45,2012-01-30 21:35:20,265
1959,1-524169663,Accepted-Assigned,2011-05-11 18:39:46,2011-05-11,Tomas,Org line C,Low impact,,Wed,2011-05-09 23:23:45,2012-01-30 21:35:20,265
1974,1-525132931,Accepted-In Progress,2011-05-12 19:42:03,2011-05-12,Harikumar,Org line A2,Medium impact,,Thu,2011-05-12 19:42:03,2012-05-11 01:14:28,364
1979,1-525447561,Accepted-In Progress,2011-05-13 19:02:23,2011-05-13,Gunilla,Org line A2,Low impact,,Fri,2011-05-13 19:02:23,2012-01-18 21:47:57,250
1980,1-525447561,Accepted-Wait,2011-05-13 19:02:48,2011-05-13,Gunilla,Org line A2,Low impact,,Fri,2011-05-13 19:02:23,2012-01-18 21:47:57,250
1984,1-525477138,Accepted-In Progress,2011-05-13 21:10:04,2011-05-13,James,Org line V11,Medium impact,,Fri,2011-05-13 21:10:04,2012-04-24 23:29:51,347
1987,1-525489753,Accepted-In Progress,2011-05-13 22:14:59,2011-05-13,Carolyn,Org line G3,Medium impact,,Fri,2011-05-13 22:14:59,2012-02-07 06:20:56,269
1988,1-525489753,Queued-Awaiting Assignment,2011-05-13 22:21:52,2011-05-13,Carolyn,Org line G3,Medium impact,,Fri,2011-05-13 22:14:59,2012-02-07 06:20:56,269
1993,1-525589021,Accepted-In Progress,2011-05-14 01:23:13,2011-05-14,Katarina,Org line G4,Medium impact,,Sat,2011-05-14 01:23:13,2012-02-02 01:40:02,264
1989,1-525489753,Accepted-In Progress,2011-05-16 15:15:26,2011-05-16,Padmanabha,Org line G3,Medium impact,,Mon,2011-05-13 22:14:59,2012-02-07 06:20:56,269
1990,1-525489753,Accepted-Assigned,2011-05-16 15:15:33,2011-05-16,Carolyn,Org line G3,Medium impact,,Mon,2011-05-13 22:14:59,2012-02-07 06:20:56,269
1995,1-526037041,Accepted-In Progress,2011-05-16 23:09:56,2011-05-16,Katarina,Org line G4,Medium impact,,Mon,2011-05-16 23:09:56,2012-02-02 01:50:06,261
731,1-380885044,Accepted-In Progress,2011-05-16 23:34:01,2011-05-16,Harikumar,Org line A2,Medium impact,,Mon,2010-06-17 21:47:35,2012-03-31 01:11:00,652
1975,1-525132931,Accepted-In Progress,2011-05-16 23:43:50,2011-05-16,Harikumar,Org line A2,Medium impact,,Mon,2011-05-12 19:42:03,2012-05-11 01:14:28,364
1997,1-526344555,Accepted-In Progress,2011-05-17 20:53:00,2011-05-17,Carolyn,Org line G3,Medium impact,,Tue,2011-05-17 20:53:00,2012-01-31 06:55:33,258
1998,1-526344555,Queued-Awaiting Assignment,2011-05-17 21:04:18,2011-05-17,Carolyn,Org line G3,Medium impact,,Tue,2011-05-17 20:53:00,2012-01-31 06:55:33,258
997,1-405248961,Accepted-Assigned,2011-05-17 21:16:13,2011-05-17,Per,Org line C,Medium impact,,Tue,2010-09-29 17:16:42,2012-02-18 01:53:41,506
2003,1-526369142,Accepted-In Progress,2011-05-17 22:37:22,2011-05-17,Gustav,Org line G4,Low impact,,Tue,2011-05-17 22:37:22,2012-02-22 00:34:36,280
2006,1-526414477,Accepted-In Progress,2011-05-18 00:17:31,2011-05-18,Carolyn,Org line G3,Medium impact,,Wed,2011-05-18 00:17:31,2012-02-07 01:23:30,265
2007,1-526414477,Queued-Awaiting Assignment,2011-05-18 00:18:07,2011-05-18,Carolyn,Org line G3,Medium impact,,Wed,2011-05-18 00:17:31,2012-02-07 01:23:30,265
2012,1-526414833,Accepted-In Progress,2011-05-18 00:18:40,2011-05-18,Carolyn,Org line G3,Medium impact,,Wed,2011-05-18 00:18:40,2012-01-03 18:50:52,230
2013,1-526414833,Queued-Awaiting Assignment,2011-05-18 00:19:50,2011-05-18,Carolyn,Org line G3,Medium impact,,Wed,2011-05-18 00:18:40,2012-01-03 18:50:52,230
2008,1-526414477,Accepted-In Progress,2011-05-18 12:28:54,2011-05-18,Padmanabha,Org line G3,Medium impact,,Wed,2011-05-18 00:17:31,2012-02-07 01:23:30,265
2009,1-526414477,Accepted-Assigned,2011-05-18 12:29:06,2011-05-18,Carolyn,Org line G3,Medium impact,,Wed,2011-05-18 00:17:31,2012-02-07 01:23:30,265
2014,1-526414833,Accepted-In Progress,2011-05-18 12:34:07,2011-05-18,Padmanabha,Org line G3,Medium impact,,Wed,2011-05-18 00:18:40,2012-01-03 18:50:52,230
2015,1-526414833,Accepted-Assigned,2011-05-18 12:34:13,2011-05-18,Carolyn,Org line G3,Medium impact,,Wed,2011-05-18 00:18:40,2012-01-03 18:50:52,230
1999,1-526344555,Accepted-In Progress,2011-05-18 12:37:22,2011-05-18,Padmanabha,Org line G3,Medium impact,,Wed,2011-05-17 20:53:00,2012-01-31 06:55:33,258
2000,1-526344555,Accepted-Assigned,2011-05-18 12:37:27,2011-05-18,Carolyn,Org line G3,Medium impact,,Wed,2011-05-17 20:53:00,2012-01-31 06:55:33,258
