,case_id,activity,timestamp,date,resource,group,ct,at,tt,case_start,case_end,case_duration_days
6129,case-7926,T10 Determine necessity to stop indication - complete,2011-06-09 21:11:47.046,2011-06-09,Resource04,Group 1,channel:Internet,t10 determine necessity to stop indication,4-Thu,2011-06-09 21:09:30.176,2011-06-09 21:11:47.046,0
6290,case-8047,Confirmation of receipt - complete,2011-06-15 16:43:42.105,2011-06-15,admin2,Group 1,channel:Internet,t01--t05 confirm receipt,3-Wed,2011-06-15 16:43:42.105,2011-06-16 04:59:51.176,0
6291,case-8047,T02 Check confirmation of receipt - complete,2011-06-15 18:54:47.774,2011-06-15,TEST,Group 4,channel:Internet,t01--t05 confirm receipt,3-Wed,2011-06-15 16:43:42.105,2011-06-16 04:59:51.176,0
6292,case-8047,T06 Determine necessity of stop advice - complete,2011-06-15 19:51:34.970,2011-06-15,Resource26,Group 1,channel:Internet,t06 determine necessity of stop advice,3-Wed,2011-06-15 16:43:42.105,2011-06-16 04:59:51.176,0
6293,case-8047,T10 Determine necessity to stop indication - complete,2011-06-15 19:55:26.279,2011-06-15,Resource26,Group 1,channel:Internet,t10 determine necessity to stop indication,3-Wed,2011-06-15 16:43:42.105,2011-06-16 04:59:51.176,0
6327,case-8079,Confirmation of receipt - complete,2011-06-15 21:42:34.168,2011-06-15,Resource26,Group 1,channel:Internet,t01--t05 confirm receipt,3-Wed,2011-06-15 21:42:34.168,2011-06-16 21:01:54.592,0
6294,case-8047,T04 Determine confirmation of receipt - complete,2011-06-16 04:55:28.037,2011-06-16,Resource26,Group 3,channel:Internet,t01--t05 confirm receipt,4-Thu,2011-06-15 16:43:42.105,2011-06-16 04:59:51.176,0
6295,case-8047,T03 Adjust confirmation of receipt - complete,2011-06-16 04:55:48.260,2011-06-16,Resource26,Group 1,channel:Internet,t01--t05 confirm receipt,4-Thu,2011-06-15 16:43:42.105,2011-06-16 04:59:51.176,0
6296,case-8047,T02 Check confirmation of receipt - complete,2011-06-16 04:59:51.176,2011-06-16,Resource26,Group 4,channel:Internet,t01--t05 confirm receipt,4-Thu,2011-06-15 16:43:42.105,2011-06-16 04:59:51.176,0
6328,case-8079,T02 Check confirmation of receipt - complete,2011-06-16 05:01:15.678,2011-06-16,Resource26,Group 4,channel:Internet,t01--t05 confirm receipt,4-Thu,2011-06-15 21:42:34.168,2011-06-16 21:01:54.592,0
6329,case-8079,T03 Adjust confirmation of receipt - complete,2011-06-16 05:01:53.785,2011-06-16,Resource26,Group 1,channel:Internet,t01--t05 confirm receipt,4-Thu,2011-06-15 21:42:34.168,2011-06-16 21:01:54.592,0
6330,case-8079,T02 Check confirmation of receipt - complete,2011-06-16 21:01:54.592,2011-06-16,Resource10,Group 4,channel:Internet,t01--t05 confirm receipt,4-Thu,2011-06-15 21:42:34.168,2011-06-16 21:01:54.592,0
6196,case-7980,Confirmation of receipt - complete,2011-06-16 23:10:50.230,2011-06-16,Resource05,Group 1,channel:Internet,t01--t05 confirm receipt,4-Thu,2011-06-16 23:10:50.230,2011-06-21 19:42:10.031,4
6197,case-7980,T02 Check confirmation of receipt - complete,2011-06-17 01:43:29.021,2011-06-17,Resource05,Group 4,channel:Internet,t01--t05 confirm receipt,5-Fri,2011-06-16 23:10:50.230,2011-06-21 19:42:10.031,4
6198,case-7980,T06 Determine necessity of stop advice - complete,2011-06-17 01:43:58.860,2011-06-17,Resource05,Group 1,channel:Internet,t06 determine necessity of stop advice,5-Fri,2011-06-16 23:10:50.230,2011-06-21 19:42:10.031,4
6199,case-7980,T06 Determine necessity of stop advice - complete,2011-06-17 01:44:54.732,2011-06-17,Resource05,Group 1,channel:Internet,t06 determine necessity of stop advice,5-Fri,2011-06-16 23:10:50.230,2011-06-21 19:42:10.031,4
6190,case-7978,Confirmation of receipt - complete,2011-06-17 18:51:58.423,2011-06-17,Resource15,Group 1,channel:Internet,t01--t05 confirm receipt,5-Fri,2011-06-17 18:51:58.423,2011-06-24 22:39:55.719,7
6191,case-7978,T02 Check confirmation of receipt - complete,2011-06-17 18:52:31.530,2011-06-17,Resource15,Group 4,channel:Internet,t01--t05 confirm receipt,5-Fri,2011-06-17 18:51:58.423,2011-06-24 22:39:55.719,7
6192,case-7978,T04 Determine confirmation of receipt - complete,2011-06-17 18:52:48.800,2011-06-17,Resource15,Group 3,channel:Internet,t01--t05 confirm receipt,5-Fri,2011-06-17 18:51:58.423,2011-06-24 22:39:55.719,7
6193,case-7978,T06 Determine necessity of stop advice - complete,2011-06-17 18:53:18.877,2011-06-17,Resource15,Group 1,channel:Internet,t06 determine necessity of stop advice,5-Fri,2011-06-17 18:51:58.423,2011-06-24 22:39:55.719,7
6194,case-7978,T10 Determine necessity to stop indication - complete,2011-06-17 18:54:00.741,2011-06-17,Resource15,Group 1,channel:Internet,t10 determine necessity to stop indication,5-Fri,2011-06-17 18:51:58.423,2011-06-24 22:39:55.719,7
6212,case-7986,Confirmation of receipt - complete,2011-06-17 21:39:09.245,2011-06-17,admin2,Group 1,channel:Internet,t01--t05 confirm receipt,5-Fri,2011-06-17 21:39:09.245,2011-06-17 21:39:09.245,0
5991,case-7805,Confirmation of receipt - complete,2011-06-20 16:47:42.688,2011-06-20,Resource14,Group 1,channel:Internet,t01--t05 confirm receipt,1-Mon,2011-06-20 16:47:42.688,2011-06-20 17:07:26.235,0
5992,case-7805,T02 Check confirmation of receipt - complete,2011-06-20 16:48:11.620,2011-06-20,Resource14,Group 4,channel:Internet,t01--t05 confirm receipt,1-Mon,2011-06-20 16:47:42.688,2011-06-20 17:07:26.235,0
5993,case-7805,T04 Determine confirmation of receipt - complete,2011-06-20 16:48:31.478,2011-06-20,Resource14,Group 3,channel:Internet,t01--t05 confirm receipt,1-Mon,2011-06-20 16:47:42.688,2011-06-20 17:07:26.235,0
5994,case-7805,T05 Print and send confirmation of receipt - complete,2011-06-20 16:48:50.221,2011-06-20,Resource14,Group 2,channel:Internet,t01--t05 confirm receipt,1-Mon,2011-06-20 16:47:42.688,2011-06-20 17:07:26.235,0
6374,case-8100,Confirmation of receipt - complete,2011-06-20 17:03:00.459,2011-06-20,Resource06,Group 1,channel:Internet,t01--t05 confirm receipt,1-Mon,2011-06-20 17:03:00.459,2011-06-20 19:00:29.389,0
5995,case-7805,T06 Determine necessity of stop advice - complete,2011-06-20 17:07:02.065,2011-06-20,Resource14,Group 1,channel:Internet,t06 determine necessity of stop advice,1-Mon,2011-06-20 16:47:42.688,2011-06-20 17:07:26.235,0
5996,case-7805,T10 Determine necessity to stop indication - complete,2011-06-20 17:07:26.235,2011-06-20,Resource14,Group 1,channel:Internet,t10 determine necessity to stop indication,1-Mon,2011-06-20 16:47:42.688,2011-06-20 17:07:26.235,0
6375,case-8100,T02 Check confirmation of receipt - complete,2011-06-20 17:19:35.449,2011-06-20,Resource06,Group 4,channel:Internet,t01--t05 confirm receipt,1-Mon,2011-06-20 17:03:00.459,2011-06-20 19:00:29.389,0
6376,case-8100,T04 Determine confirmation of receipt - complete,2011-06-20 17:19:53.648,2011-06-20,Resource06,Group 3,channel:Internet,t01--t05 confirm receipt,1-Mon,2011-06-20 17:03:00.459,2011-06-20 19:00:29.389,0
6377,case-8100,T05 Print and send confirmation of receipt - complete,2011-06-20 17:20:10.860,2011-06-20,Resource06,Group 2,channel:Internet,t01--t05 confirm receipt,1-Mon,2011-06-20 17:03:00.459,2011-06-20 19:00:29.389,0
6378,case-8100,T06 Determine necessity of stop advice - complete,2011-06-20 17:20:34.147,2011-06-20,Resource06,Group 1,channel:Internet,t06 determine necessity of stop advice,1-Mon,2011-06-20 17:03:00.459,2011-06-20 19:00:29.389,0
6379,case-8100,T10 Determine necessity to stop indication - complete,2011-06-20 19:00:29.389,2011-06-20,Resource06,Group 1,channel:Internet,t10 determine necessity to stop indication,1-Mon,2011-06-20 17:03:00.459,2011-06-20 19:00:29.389,0
6277,case-8019,Confirmation of receipt - complete,2011-06-21 16:32:35.088,2011-06-21,admin2,Group 1,channel:Internet,t01--t05 confirm receipt,2-Tue,2011-06-21 16:32:35.088,2011-06-21 16:32:35.088,0
6200,case-7980,T06 Determine necessity of stop advice - complete,2011-06-21 17:10:30.832,2011-06-21,Resource05,Group 1,channel:Internet,t06 determine necessity of stop advice,2-Tue,2011-06-16 23:10:50.230,2011-06-21 19:42:10.031,4
6201,case-7980,T10 Determine necessity to stop indication - complete,2011-06-21 17:45:18.435,2011-06-21,Resource05,Group 1,channel:Internet,t10 determine necessity to stop indication,2-Tue,2011-06-16 23:10:50.230,2011-06-21 19:42:10.031,4
6202,case-7980,T03 Adjust confirmation of receipt - complete,2011-06-21 19:41:10.753,2011-06-21,Resource05,Group 1,channel:Internet,t01--t05 confirm receipt,2-Tue,2011-06-16 23:10:50.230,2011-06-21 19:42:10.031,4
6203,case-7980,T02 Check confirmation of receipt - complete,2011-06-21 19:41:32.123,2011-06-21,Resource05,Group 4,channel:Internet,t01--t05 confirm receipt,2-Tue,2011-06-16 23:10:50.230,2011-06-21 19:42:10.031,4
6204,case-7980,T04 Determine confirmation of receipt - complete,2011-06-21 19:41:51.657,2011-06-21,Resource05,Group 3,channel:Internet,t01--t05 confirm receipt,2-Tue,2011-06-16 23:10:50.230,2011-06-21 19:42:10.031,4
6205,case-7980,T05 Print and send confirmation of receipt - complete,2011-06-21 19:42:10.031,2011-06-21,Resource05,Group 2,channel:Internet,t01--t05 confirm receipt,2-Tue,2011-06-16 23:10:50.230,2011-06-21 19:42:10.031,4
6471,case-8186,Confirmation of receipt - complete,2011-06-22 06:30:05.950,2011-06-22,Resource26,Group 1,channel:Internet,t01--t05 confirm receipt,3-Wed,2011-06-22 06:30:05.950,2011-06-22 06:30:05.950,0
6321,case-8077,Confirmation of receipt - complete,2011-06-22 16:45:07.133,2011-06-22,Resource04,Group 1,channel:Internet,t01--t05 confirm receipt,3-Wed,2011-06-22 16:45:07.133,2011-06-22 16:53:14.021,0
6322,case-8077,T02 Check confirmation of receipt - complete,2011-06-22 16:45:24.919,2011-06-22,Resource04,Group 4,channel:Internet,t01--t05 confirm receipt,3-Wed,2011-06-22 16:45:07.133,2011-06-22 16:53:14.021,0
6323,case-8077,T04 Determine confirmation of receipt - complete,2011-06-22 16:45:44.302,2011-06-22,Resource04,Group 3,channel:Internet,t01--t05 confirm receipt,3-Wed,2011-06-22 16:45:07.133,2011-06-22 16:53:14.021,0
6324,case-8077,T05 Print and send confirmation of receipt - complete,2011-06-22 16:46:09.708,2011-06-22,Resource04,Group 2,channel:Internet,t01--t05 confirm receipt,3-Wed,2011-06-22 16:45:07.133,2011-06-22 16:53:14.021,0
6325,case-8077,T06 Determine necessity of stop advice - complete,2011-06-22 16:50:26.977,2011-06-22,Resource04,Group 1,channel:Internet,t06 determine necessity of stop advice,3-Wed,2011-06-22 16:45:07.133,2011-06-22 16:53:14.021,0
6326,case-8077,T10 Determine necessity to stop indication - complete,2011-06-22 16:53:14.021,2011-06-22,Resource04,Group 1,channel:Internet,t10 determine necessity to stop indication,3-Wed,2011-06-22 16:45:07.133,2011-06-22 16:53:14.021,0
6361,case-8093,Confirmation of receipt - complete,2011-06-22 18:31:37.672,2011-06-22,Resource04,Group 1,channel:Internet,t01--t05 confirm receipt,3-Wed,2011-06-22 18:31:37.672,2011-06-22 23:11:24.768,0
6362,case-8093,T02 Check confirmation of receipt - complete,2011-06-22 18:32:09.283,2011-06-22,Resource04,Group 4,channel:Internet,t01--t05 confirm receipt,3-Wed,2011-06-22 18:31:37.672,2011-06-22 23:11:24.768,0
6363,case-8093,T04 Determine confirmation of receipt - complete,2011-06-22 18:32:41.570,2011-06-22,Resource04,Group 3,channel:Internet,t01--t05 confirm receipt,3-Wed,2011-06-22 18:31:37.672,2011-06-22 23:11:24.768,0
6364,case-8093,T05 Print and send confirmation of receipt - complete,2011-06-22 18:33:14.640,2011-06-22,Resource04,Group 2,channel:Internet,t01--t05 confirm receipt,3-Wed,2011-06-22 18:31:37.672,2011-06-22 23:11:24.768,0
6206,case-7981,Confirmation of receipt - complete,2011-06-22 18:45:55.002,2011-06-22,Resource15,Group 1,channel:Internet,t01--t05 confirm receipt,3-Wed,2011-06-22 18:45:55.002,2011-06-24 22:32:02.001,2
6207,case-7981,T02 Check confirmation of receipt - complete,2011-06-22 19:05:52.983,2011-06-22,Resource15,Group 4,channel:Internet,t01--t05 confirm receipt,3-Wed,2011-06-22 18:45:55.002,2011-06-24 22:32:02.001,2
6208,case-7981,T04 Determine confirmation of receipt - complete,2011-06-22 19:06:12.747,2011-06-22,Resource15,Group 3,channel:Internet,t01--t05 confirm receipt,3-Wed,2011-06-22 18:45:55.002,2011-06-24 22:32:02.001,2
6209,case-7981,T06 Determine necessity of stop advice - complete,2011-06-22 19:06:35.855,2011-06-22,Resource15,Group 1,channel:Internet,t06 determine necessity of stop advice,3-Wed,2011-06-22 18:45:55.002,2011-06-24 22:32:02.001,2
6210,case-7981,T10 Determine necessity to stop indication - complete,2011-06-22 19:08:28.812,2011-06-22,Resource15,Group 1,channel:Internet,t10 determine necessity to stop indication,3-Wed,2011-06-22 18:45:55.002,2011-06-24 22:32:02.001,2
6478,case-8199,Confirmation of receipt - complete,2011-06-22 22:01:31.637,2011-06-22,Resource04,Group 1,channel:Internet,t01--t05 confirm receipt,3-Wed,2011-06-22 22:01:31.637,2011-06-24 16:52:39.470,1
6479,case-8199,T02 Check confirmation of receipt - complete,2011-06-22 22:01:50.701,2011-06-22,Resource04,Group 4,channel:Internet,t01--t05 confirm receipt,3-Wed,2011-06-22 22:01:31.637,2011-06-24 16:52:39.470,1
6480,case-8199,T04 Determine confirmation of receipt - complete,2011-06-22 22:02:10.143,2011-06-22,Resource04,Group 3,channel:Internet,t01--t05 confirm receipt,3-Wed,2011-06-22 22:01:31.637,2011-06-24 16:52:39.470,1
6481,case-8199,T05 Print and send confirmation of receipt - complete,2011-06-22 22:02:28.179,2011-06-22,Resource04,Group 2,channel:Internet,t01--t05 confirm receipt,3-Wed,2011-06-22 22:01:31.637,2011-06-24 16:52:39.470,1
6365,case-8093,T06 Determine necessity of stop advice - complete,2011-06-22 23:11:01.976,2011-06-22,Resource04,Group 1,channel:Internet,t06 determine necessity of stop advice,3-Wed,2011-06-22 18:31:37.672,2011-06-22 23:11:24.768,0
6366,case-8093,T10 Determine necessity to stop indication - complete,2011-06-22 23:11:24.768,2011-06-22,Resource04,Group 1,channel:Internet,t10 determine necessity to stop indication,3-Wed,2011-06-22 18:31:37.672,2011-06-22 23:11:24.768,0
6482,case-8199,T06 Determine necessity of stop advice - complete,2011-06-24 16:52:19.621,2011-06-24,Resource04,Group 1,channel:Internet,t06 determine necessity of stop advice,5-Fri,2011-06-22 22:01:31.637,2011-06-24 16:52:39.470,1
6483,case-8199,T10 Determine necessity to stop indication - complete,2011-06-24 16:52:39.470,2011-06-24,Resource04,Group 1,channel:Internet,t10 determine necessity to stop indication,5-Fri,2011-06-22 22:01:31.637,2011-06-24 16:52:39.470,1
6211,case-7981,T05 Print and send confirmation of receipt - complete,2011-06-24 22:32:02.001,2011-06-24,admin1,Group 2,channel:Internet,t01--t05 confirm receipt,5-Fri,2011-06-22 18:45:55.002,2011-06-24 22:32:02.001,2
6195,case-7978,T05 Print and send confirmation of receipt - complete,2011-06-24 22:39:55.719,2011-06-24,admin1,Group 2,channel:Internet,t01--t05 confirm receipt,5-Fri,2011-06-17 18:51:58.423,2011-06-24 22:39:55.719,7
6459,case-8183,Confirmation of receipt - complete,2011-06-27 17:47:40.274,2011-06-27,Resource06,Group 1,channel:Desk,t01--t05 confirm receipt,1-Mon,2011-06-27 17:47:40.274,2011-06-27 21:07:56.300,0
6460,case-8183,T02 Check confirmation of receipt - complete,2011-06-27 18:47:24.200,2011-06-27,Resource06,Group 4,channel:Desk,t01--t05 confirm receipt,1-Mon,2011-06-27 17:47:40.274,2011-06-27 21:07:56.300,0
6532,case-8267,Confirmation of receipt - complete,2011-06-27 20:06:24.059,2011-06-27,Resource27,Group 1,channel:Internet,t01--t05 confirm receipt,1-Mon,2011-06-27 20:06:24.059,2011-06-27 20:14:44.515,0
6533,case-8267,T02 Check confirmation of receipt - complete,2011-06-27 20:14:43.992,2011-06-27,admin2,Group 4,channel:Internet,t01--t05 confirm receipt,1-Mon,2011-06-27 20:06:24.059,2011-06-27 20:14:44.515,0
6534,case-8267,T06 Determine necessity of stop advice - complete,2011-06-27 20:14:44.515,2011-06-27,admin2,Group 1,channel:Internet,t06 determine necessity of stop advice,1-Mon,2011-06-27 20:06:24.059,2011-06-27 20:14:44.515,0
6461,case-8183,T04 Determine confirmation of receipt - complete,2011-06-27 21:03:24.786,2011-06-27,Resource06,Group 3,channel:Desk,t01--t05 confirm receipt,1-Mon,2011-06-27 17:47:40.274,2011-06-27 21:07:56.300,0
6462,case-8183,T05 Print and send confirmation of receipt - complete,2011-06-27 21:03:43.471,2011-06-27,Resource06,Group 2,channel:Desk,t01--t05 confirm receipt,1-Mon,2011-06-27 17:47:40.274,2011-06-27 21:07:56.300,0
6463,case-8183,T06 Determine necessity of stop advice - complete,2011-06-27 21:07:18.920,2011-06-27,Resource06,Group 1,channel:Desk,t06 determine necessity of stop advice,1-Mon,2011-06-27 17:47:40.274,2011-06-27 21:07:56.300,0
6464,case-8183,T10 Determine necessity to stop indication - complete,2011-06-27 21:07:56.300,2011-06-27,Resource06,Group 1,channel:Desk,t10 determine necessity to stop indication,1-Mon,2011-06-27 17:47:40.274,2011-06-27 21:07:56.300,0
6158,case-7957,Confirmation of receipt - complete,2011-06-28 17:53:18.435,2011-06-28,Resource01,Group 1,channel:Internet,t01--t05 confirm receipt,2-Tue,2011-06-28 17:53:18.435,2011-06-28 17:54:44.108,0
6159,case-7957,T02 Check confirmation of receipt - complete,2011-06-28 17:53:40.558,2011-06-28,Resource01,Group 4,channel:Internet,t01--t05 confirm receipt,2-Tue,2011-06-28 17:53:18.435,2011-06-28 17:54:44.108,0
6160,case-7957,T04 Determine confirmation of receipt - complete,2011-06-28 17:53:56.992,2011-06-28,Resource01,Group 3,channel:Internet,t01--t05 confirm receipt,2-Tue,2011-06-28 17:53:18.435,2011-06-28 17:54:44.108,0
6161,case-7957,T05 Print and send confirmation of receipt - complete,2011-06-28 17:54:10.385,2011-06-28,Resource01,Group 2,channel:Internet,t01--t05 confirm receipt,2-Tue,2011-06-28 17:53:18.435,2011-06-28 17:54:44.108,0
6162,case-7957,T06 Determine necessity of stop advice - complete,2011-06-28 17:54:26.182,2011-06-28,Resource01,Group 1,channel:Internet,t06 determine necessity of stop advice,2-Tue,2011-06-28 17:53:18.435,2011-06-28 17:54:44.108,0
6163,case-7957,T10 Determine necessity to stop indication - complete,2011-06-28 17:54:44.108,2011-06-28,Resource01,Group 1,channel:Internet,t10 determine necessity to stop indication,2-Tue,2011-06-28 17:53:18.435,2011-06-28 17:54:44.108,0
6064,case-7905,Confirmation of receipt - complete,2011-06-28 18:31:05.590,2011-06-28,Resource01,Group 1,channel:Internet,t01--t05 confirm receipt,2-Tue,2011-06-28 18:31:05.590,2011-06-28 18:32:36.027,0
6065,case-7905,T02 Check confirmation of receipt - complete,2011-06-28 18:31:28.300,2011-06-28,Resource01,Group 4,channel:Internet,t01--t05 confirm receipt,2-Tue,2011-06-28 18:31:05.590,2011-06-28 18:32:36.027,0
6066,case-7905,T04 Determine confirmation of receipt - complete,2011-06-28 18:31:49.896,2011-06-28,Resource01,Group 3,channel:Internet,t01--t05 confirm receipt,2-Tue,2011-06-28 18:31:05.590,2011-06-28 18:32:36.027,0
6067,case-7905,T05 Print and send confirmation of receipt - complete,2011-06-28 18:32:07.454,2011-06-28,Resource01,Group 2,channel:Internet,t01--t05 confirm receipt,2-Tue,2011-06-28 18:31:05.590,2011-06-28 18:32:36.027,0
